,level,level_weeks,reg_weeks,kick_in,mae
5968,2.5,17,299,0.5,10.63107896045694
5969,2.25,19,265,0.75,10.631079042304291
5970,2.0,35,287,1.0,10.631079087306553
5971,2.25,18,249,1.0,10.63107920558982
5972,2.0,57,276,1.0,10.631079306826525
5973,2.5,10,250,1.0,10.631079614852444
5974,2.25,50,265,1.0,10.631079720186698
5975,2.5,13,109,0.75,10.631079739499814
5976,2.5,25,117,1.0,10.63107975066722
5977,2.5,40,282,0.75,10.631079805714284
5978,2.25,41,282,1.0,10.631079814840373
5979,2.25,53,269,1.0,10.631080300436237
5980,2.0,45,272,1.0,10.631080504956705
5981,2.75,21,120,0.75,10.631080528566828
5982,2.25,38,283,1.0,10.631080583102916
5983,2.25,50,279,1.0,10.63108070255061
5984,2.25,35,271,0.75,10.631080924721497
5985,2.0,55,274,1.0,10.6310809266263
5986,2.75,14,188,1.0,10.631081031890371
5987,2.5,34,266,0.75,10.631081137457086
5988,2.0,46,285,1.0,10.631081170470011
5989,2.5,19,254,0.75,10.631081229110006
5990,2.5,27,107,0.75,10.631081379405362
5991,2.5,38,271,0.75,10.631081468681824
5992,2.75,27,110,0.75,10.63108156210243
5993,2.5,19,121,0.75,10.631081588684284
5994,2.5,22,116,1.0,10.631081598809455
5995,2.25,55,276,1.0,10.631081648630586
5996,2.5,18,252,1.0,10.631081941484751
5997,2.25,11,199,1.0,10.63108197440337
5998,2.5,11,298,0.5,10.631082061960226
5999,2.5,13,129,1.0,10.631082086041545
6000,2.25,50,266,1.0,10.631082109581476
6001,2.75,21,116,0.75,10.631082250546417
6002,2.5,17,126,1.0,10.631082715997357
6003,2.25,28,268,0.75,10.631082852632256
6004,2.0,52,283,1.0,10.631083278811214
6005,2.0,13,289,1.0,10.631083297886416
6006,2.25,47,296,0.75,10.631083306088003
6007,2.0,27,288,1.0,10.63108352304526
6008,2.0,58,279,1.0,10.631083539084676
6009,2.5,25,121,1.0,10.631083554336229
6010,2.25,10,126,1.0,10.631083570381424
6011,2.5,39,276,0.75,10.63108387015146
6012,2.0,54,281,1.0,10.631084094712724
6013,2.25,27,252,1.0,10.631084181420526
6014,2.5,14,109,0.75,10.631084243526354
6015,2.5,21,199,1.0,10.631084255574716
6016,2.25,45,279,0.75,10.631084321728178
6017,2.5,21,120,0.75,10.631084390691257
6018,2.25,49,263,1.0,10.631084446601545
6019,2.5,20,108,0.75,10.631084511525351
6020,2.25,15,202,1.0,10.631084602985135
6021,2.75,17,106,1.0,10.631084793872736
6022,2.5,22,256,0.75,10.631084838796223
6023,2.25,50,264,1.0,10.631084871114687
6024,2.75,14,267,0.75,10.631084997205056
6025,2.25,39,258,1.0,10.63108503070781
6026,2.5,32,264,0.75,10.631085084187202
6027,2.25,49,284,0.75,10.63108514277936
6028,2.0,52,273,1.0,10.6310851509629
6029,2.25,39,274,0.75,10.631085164491894
6030,2.5,22,192,1.0,10.63108531953018
6031,2.75,13,261,0.75,10.631085443597312
6032,2.75,14,269,0.75,10.63108564510253
6033,2.0,42,286,1.0,10.631085750764482
6034,2.5,24,106,0.75,10.63108578458032
6035,2.75,11,127,1.0,10.63108579572259
6036,2.5,27,104,1.0,10.63108594986462
6037,2.75,12,204,1.0,10.631085957888256
6038,2.75,39,106,0.75,10.631086080030304
6039,2.25,48,299,0.75,10.631086434821468
6040,2.25,57,271,1.0,10.631086565648074
6041,2.0,58,278,1.0,10.63108676854562
6042,2.5,23,264,1.0,10.631086827885772
6043,2.5,12,109,0.75,10.631086917074729
6044,2.5,16,102,1.0,10.631087051433717
6045,2.25,36,256,1.0,10.63108722664259
6046,2.25,48,262,1.0,10.631087280198653
6047,2.5,28,105,1.0,10.631087295747989
6048,2.25,44,281,1.0,10.631087392817967
6049,2.5,33,293,0.75,10.631087439255198
6050,2.0,58,277,1.0,10.631087442857702
6051,2.25,36,272,0.75,10.63108759300872
6052,2.25,58,274,1.0,10.63108761790864
6053,2.25,49,283,0.75,10.631087626264977
6054,2.0,54,282,1.0,10.631087829611705
6055,2.5,15,109,0.75,10.631088112920844
6056,2.25,24,266,0.75,10.631088207033288
6057,2.5,22,190,1.0,10.63108825686196
6058,2.5,40,285,0.75,10.631088270573391
6059,2.5,21,267,1.0,10.631088308138452
6060,2.5,40,279,0.75,10.631088464570162
6061,2.5,23,106,1.0,10.631088544815768
6062,2.25,44,278,0.75,10.63108868244231
6063,2.5,17,272,1.0,10.631088699218346
6064,2.25,34,255,1.0,10.631088766000268
6065,2.5,18,208,1.0,10.631088833139644
6066,2.75,18,113,0.75,10.6310888862708
6067,2.0,57,275,1.0,10.631088907641974
6068,2.5,21,254,1.0,10.6310889417808
6069,2.5,12,298,0.5,10.6310889630161
6070,2.0,50,284,1.0,10.631089189364811
6071,2.25,41,276,0.75,10.631089298903474
6072,2.25,55,270,1.0,10.631089599053473
6073,2.5,19,115,1.0,10.631089626804464
6074,2.5,22,202,1.0,10.631089671546455
6075,2.0,58,276,1.0,10.631089744583935
6076,2.0,57,280,1.0,10.63108976562016
6077,2.0,35,271,1.0,10.631090204973662
6078,2.5,20,118,0.75,10.631090209047612
6079,2.75,10,256,0.75,10.631090261672645
6080,2.25,46,294,0.75,10.631090712240928
6081,2.5,36,268,0.75,10.631090713909687
6082,2.25,48,298,0.75,10.631090898030363
6083,2.5,16,109,0.75,10.63109105603247
6084,2.75,11,107,1.0,10.63109116788118
6085,2.5,14,274,1.0,10.631091269419658
6086,2.75,39,105,0.75,10.631091316581958
6087,2.0,56,274,1.0,10.631091564338638
6088,2.0,36,287,1.0,10.631091836055631
6089,2.5,10,116,0.75,10.631091957936365
6090,2.0,28,288,1.0,10.631092026434072
6091,2.25,46,291,0.75,10.631092029395129
6092,2.5,18,299,0.5,10.631092090319964
6093,2.25,15,208,1.0,10.631092147344756
6094,2.0,46,272,1.0,10.631092191340402
6095,2.25,51,267,1.0,10.631092249727049
6096,2.5,11,250,1.0,10.631092348820266
6097,2.5,29,261,0.75,10.631092471381892
6098,2.25,48,288,0.75,10.631092510702995
6099,2.75,16,103,1.0,10.631092595351792
6100,2.5,19,107,1.0,10.631092704860428
6101,2.25,52,268,1.0,10.631092843480262
6102,2.25,31,285,1.0,10.63109298300749
6103,2.75,14,195,1.0,10.631093033974114
6104,2.0,47,285,1.0,10.631093219279858
6105,2.5,35,290,0.75,10.63109339226808
6106,2.5,25,258,0.75,10.631093437527989
6107,2.5,13,298,0.5,10.631093455063931
6108,2.5,39,275,0.75,10.631093489685709
6109,2.5,38,287,0.75,10.63109390375594
6110,2.75,35,108,0.75,10.631093973605768
6111,2.25,33,270,0.75,10.63109397569464
6112,2.25,14,200,1.0,10.631094030690692
6113,2.0,59,279,1.0,10.631094111933974
6114,2.75,14,264,0.75,10.631094252634124
6115,2.25,59,273,1.0,10.631094621223935
6116,2.0,53,283,1.0,10.631094710248076
6117,2.25,35,284,1.0,10.6310948918932
6118,2.5,33,294,0.75,10.631094959250854
6119,2.0,55,281,1.0,10.631095192581723
6120,2.75,14,126,1.0,10.631095387395652
6121,2.25,43,260,1.0,10.631095457477835
6122,2.75,39,104,0.75,10.631095581879178
6123,2.5,13,183,1.0,10.631095590269828
6124,2.25,48,280,1.0,10.6310955938196
6125,2.25,52,278,1.0,10.63109563025752
6126,2.5,16,251,1.0,10.631095695688073
6127,2.25,28,267,0.75,10.63109584611597
6128,2.75,13,104,0.75,10.631095855855614
6129,2.25,46,261,1.0,10.631096103796263
6130,2.0,53,273,1.0,10.631096113316978
6131,2.5,17,102,1.0,10.63109612341306
6132,2.5,33,265,0.75,10.631096368237577
6133,2.75,10,185,1.0,10.631096662873206
6134,2.25,12,246,1.0,10.631097095904364
6135,2.0,59,278,1.0,10.631097191571254
6136,2.5,19,125,1.0,10.631097217217922
6137,2.5,39,274,0.75,10.631097287917084
6138,2.25,32,254,1.0,10.631097353390672
6139,2.5,22,255,1.0,10.631097459126726
6140,2.5,20,253,1.0,10.631097528261089
6141,2.5,11,250,0.75,10.631097648704069
6142,2.5,40,278,0.75,10.631097690756407
6143,2.25,17,264,0.75,10.631097771460055
6144,2.0,59,277,1.0,10.63109778347938
6145,2.25,49,287,0.75,10.631097813472737
6146,2.75,14,272,0.75,10.631097878684455
6147,2.25,38,257,1.0,10.631097952723604
6148,2.75,11,257,0.75,10.631097961197897
6149,2.0,43,286,1.0,10.631098009735124
6150,2.25,43,277,0.75,10.631098139928202
6151,2.75,22,111,0.75,10.631098197570097
6152,2.25,46,293,0.75,10.63109820312296
6153,2.25,59,272,1.0,10.631098203397157
6154,2.0,14,289,1.0,10.631098267555831
6155,2.5,39,273,0.75,10.631098300379367
6156,2.25,48,282,0.75,10.631098318884725
6157,2.25,17,248,1.0,10.631098329448994
6158,2.5,22,191,1.0,10.631098610349044
6159,2.5,34,291,0.75,10.631098653755362
6160,2.5,23,103,1.0,10.631098824943502
6161,2.25,46,280,0.75,10.6310988923047
6162,2.0,55,282,1.0,10.631098943290532
6163,2.25,57,275,1.0,10.631098955987676
6164,2.25,16,206,1.0,10.631098985210462
6165,2.75,12,274,0.75,10.631099098967196
6166,2.5,21,255,0.75,10.631099151441529
6167,2.0,58,275,1.0,10.63109924857929
6168,2.5,17,109,0.75,10.63109935707264
6169,2.25,38,273,0.75,10.631099361120732
6170,2.25,47,281,0.75,10.63109947175245
6171,2.75,39,103,0.75,10.631099701213545
6172,2.5,28,107,0.75,10.631099888485393
6173,2.0,59,276,1.0,10.631100001716185
6174,2.0,29,288,1.0,10.63110023060102
6175,2.5,21,195,1.0,10.63110031119759
6176,2.5,11,108,0.75,10.631100327369866
6177,2.25,46,292,0.75,10.631100388368807
6178,2.0,58,280,1.0,10.631100481234029
6179,2.5,37,269,0.75,10.63110051848611
6180,2.25,13,262,0.75,10.631100683356635
6181,2.25,41,275,0.75,10.631100737378745
6182,2.25,50,285,0.75,10.631100769567988
6183,2.0,51,284,1.0,10.631100786022817
6184,2.5,14,298,0.5,10.631100855245885
6185,2.5,16,252,0.75,10.63110094965853
6186,2.25,47,295,0.75,10.631100970285772
6187,2.25,21,287,1.0,10.631100996079075
6188,2.25,48,297,0.75,10.6311010422367
6189,2.25,47,290,0.75,10.63110120117487
6190,2.5,21,205,1.0,10.63110132782658
6191,2.25,54,277,1.0,10.631101389153985
6192,2.75,18,114,0.75,10.63110139217204
6193,2.75,23,120,1.0,10.63110149394723
6194,2.75,21,119,0.75,10.63110156525027
6195,2.5,21,108,0.75,10.631101644877758
6196,2.75,23,105,1.0,10.631101677582036
6197,2.25,16,263,0.75,10.63110183910135
6198,2.5,36,267,0.75,10.63110190277306
6199,2.0,57,274,1.0,10.631102013604124
6200,2.75,10,280,0.75,10.631102074830332
6201,2.5,34,297,0.75,10.631102087314204
6202,2.5,22,193,1.0,10.631102272135657
6203,2.25,20,265,0.75,10.631102496426392
6204,2.0,36,271,1.0,10.63110254745778
6205,2.5,25,106,0.75,10.631102778088117
6206,2.5,24,257,0.75,10.631103072322544
6207,2.75,39,107,0.75,10.631103312974734
6208,2.25,41,259,1.0,10.6311033861407
6209,2.25,15,247,1.0,10.631103552757684
6210,2.0,47,272,1.0,10.631103651044237
6211,2.25,30,253,1.0,10.631103799455104
6212,2.5,11,125,0.75,10.631103940601172
6213,2.5,19,299,0.5,10.631103974661126
6214,2.5,14,128,1.0,10.631104162453354
6215,2.5,34,296,0.75,10.631104245265364
6216,2.25,25,251,1.0,10.631104253249742
6217,2.0,37,287,1.0,10.631104273546296
6218,2.0,60,279,1.0,10.63110449363842
6219,2.25,17,119,1.0,10.63110459017068
6220,2.75,21,118,0.75,10.631104836004804
6221,2.0,48,285,1.0,10.63110500637582
6222,2.5,34,298,0.75,10.631105321414791
6223,2.75,22,104,1.0,10.631105342423812
6224,2.75,14,123,0.75,10.631105350122796
6225,2.25,31,269,0.75,10.631105518457533
6226,2.0,14,270,1.0,10.631105582287292
6227,2.75,23,112,0.75,10.63110563752948
6228,2.25,16,207,1.0,10.63110567154224
6229,2.0,54,283,1.0,10.631105910448444
6230,2.75,32,109,0.75,10.63110595324974
6231,2.0,56,281,1.0,10.63110607603777
6232,2.75,16,125,1.0,10.631106332360146
6233,2.5,32,263,0.75,10.631106377152692
6234,2.5,15,184,1.0,10.63110641619122
6235,2.0,13,270,1.0,10.63110643196676
6236,2.75,33,102,0.75,10.631106496071698
6237,2.5,21,119,0.75,10.631106609726746
6238,2.75,31,102,0.75,10.63110665600806
6239,2.25,54,269,1.0,10.63110672727462
6240,2.75,17,103,1.0,10.63110678490425
6241,2.75,30,102,0.75,10.631106820182522
6242,2.0,54,273,1.0,10.631106873581668
6243,2.25,50,286,0.75,10.6311069795525
6244,2.5,14,251,0.75,10.631107079294054
6245,2.25,51,265,1.0,10.631107107571845
6246,2.5,28,104,1.0,10.631107245153409
6247,2.25,56,276,1.0,10.631107264983484
6248,2.75,10,207,1.0,10.631107267485817
6249,2.5,18,116,0.75,10.631107270770508
6250,2.25,22,250,1.0,10.63110727872535
6251,2.75,15,103,0.75,10.63110737561515
6252,2.5,11,109,0.75,10.631107378154113
6253,2.25,48,289,0.75,10.631107382630478
6254,2.0,60,278,1.0,10.631107430450824
6255,2.0,15,270,1.0,10.63110743419144
6256,2.75,32,102,0.75,10.631107527524186
6257,2.75,12,124,0.75,10.631107777387514
6258,2.0,60,277,1.0,10.631107944104512
6259,2.75,13,197,1.0,10.631108117555732
6260,2.0,30,288,1.0,10.631108175259277
6261,2.5,18,253,0.75,10.631108455864853
6262,2.5,29,105,1.0,10.63110853365287
6263,2.5,39,272,0.75,10.631108606841266
6264,2.75,28,110,0.75,10.631108639103584
6265,2.75,13,198,1.0,10.631108993410006
6266,2.25,51,279,1.0,10.631109288351071
6267,2.0,59,275,1.0,10.631109410628277
6268,2.5,18,102,1.0,10.631109675214956
6269,2.25,51,266,1.0,10.631109717690974
6270,2.0,56,282,1.0,10.631109839808916
6271,2.0,44,286,1.0,10.63110999333757
6272,2.0,60,276,1.0,10.63111008242653
6273,2.0,16,270,1.0,10.631110249295764
6274,2.5,15,298,0.5,10.631110259786007
6275,2.75,20,115,0.75,10.631110410287931
6276,2.75,29,102,0.75,10.631110519579622
6277,2.25,36,271,0.75,10.631110666060955
6278,2.75,34,102,0.75,10.631110871670666
6279,2.5,24,122,1.0,10.631110885259655
6280,2.0,59,280,1.0,10.631110997129436
6281,2.0,15,289,1.0,10.631111010351686
6282,2.25,27,286,1.0,10.631111195363465
6283,2.25,48,296,0.75,10.6311113050943
6284,2.25,42,282,1.0,10.631111360619288
6285,2.75,10,281,0.75,10.631111479995
6286,2.25,58,271,1.0,10.63111153832122
6287,2.25,50,263,1.0,10.631111632426624
6288,2.25,51,264,1.0,10.631111687799065
6289,2.25,11,191,1.0,10.63111192007325
6290,2.25,16,205,1.0,10.631111958986992
6291,2.25,19,249,1.0,10.63111197373428
6292,2.5,12,250,1.0,10.63111200958421
6293,2.5,22,200,1.0,10.631112016414871
6294,2.0,52,284,1.0,10.631112141155665
6295,2.0,58,274,1.0,10.63111227897726
6296,2.25,59,274,1.0,10.63111235060106
6297,2.5,18,109,0.75,10.631112352300551
6298,2.5,20,115,1.0,10.63111258506816
6299,2.5,40,277,0.75,10.6311126135436
6300,2.5,28,260,0.75,10.631112646350935
6301,2.5,34,292,0.75,10.631112760279096
6302,2.5,27,120,1.0,10.631112811687386
6303,2.5,20,117,0.75,10.631112953869508
6304,2.25,40,258,1.0,10.63111310939592
6305,2.25,12,192,1.0,10.631113248724876
6306,2.25,46,279,0.75,10.631113345714173
6307,2.25,29,268,0.75,10.631113472488082
6308,2.5,18,271,1.0,10.631113544596175
6309,2.0,12,270,1.0,10.631113634041736
6310,2.25,39,283,1.0,10.631113634599696
6311,2.5,21,124,1.0,10.631113681177087
6312,2.5,27,118,1.0,10.631113773870956
6313,2.0,17,270,1.0,10.631113806386
6314,2.5,24,106,1.0,10.63111407816488
6315,2.75,12,107,1.0,10.631114108767528
6316,2.25,50,284,0.75,10.631114209913878
6317,2.25,49,299,0.75,10.631114395265918
6318,2.0,37,271,1.0,10.6311146465261
6319,2.0,61,279,1.0,10.63111468914104
6320,2.25,49,262,1.0,10.631114884354838
6321,2.0,48,272,1.0,10.631114890281266
6322,2.5,28,119,1.0,10.631115114503844
6323,2.25,12,125,1.0,10.63111514185731
6324,2.25,56,270,1.0,10.631115265537996
6325,2.25,14,118,1.0,10.631115272421653
6326,2.5,24,262,1.0,10.631115489779663
6327,2.25,15,288,1.0,10.631115745536022
6328,2.75,12,259,0.75,10.631115965511407
6329,2.25,40,274,0.75,10.631115981448376
6330,2.5,20,187,1.0,10.631116030684694
6331,2.5,27,259,0.75,10.631116036359227
6332,2.75,28,102,0.75,10.631116212138265
6333,2.0,38,287,1.0,10.631116416706446
6334,2.0,49,285,1.0,10.631116541374023
6335,2.25,50,283,0.75,10.63111660980049
6336,2.5,26,106,0.75,10.631116691415874
6337,2.0,57,281,1.0,10.631116751305116
6338,2.25,37,256,1.0,10.631116795008577
6339,2.0,55,283,1.0,10.631116886733333
6340,2.5,16,298,0.5,10.631117284910404
6341,2.0,55,273,1.0,10.631117436966186
6342,2.25,28,252,1.0,10.631117444200484
6343,2.0,61,278,1.0,10.631117489718145
6344,2.25,45,281,1.0,10.631117594231194
6345,2.25,37,272,0.75,10.631117748100053
6346,2.25,35,255,1.0,10.631117769515392
6347,2.25,45,278,0.75,10.63111792159906
6348,2.0,61,277,1.0,10.631117929021512
6349,2.0,18,270,1.0,10.631117943236536
6350,2.75,19,121,0.75,10.631117957380589
6351,2.5,31,262,0.75,10.631118136066702
6352,2.75,11,206,1.0,10.631118139201316
6353,2.75,24,119,1.0,10.631118321808902
6354,2.5,20,299,0.5,10.631118412575612
6355,2.75,36,108,0.75,10.63111843005957
6356,2.75,19,113,0.75,10.63111853239793
6357,2.0,31,288,1.0,10.631118737070077
6358,2.25,25,266,0.75,10.631118740210542
6359,2.75,10,113,0.75,10.63111882032867
6360,2.25,49,298,0.75,10.631118823037523
6361,2.5,22,266,1.0,10.63111895211983
6362,2.5,29,107,0.75,10.63111897790255
6363,2.25,60,273,1.0,10.631119112152492
6364,2.25,47,294,0.75,10.631119212165617
6365,2.0,60,275,1.0,10.6311193979583
6366,2.25,52,267,1.0,10.631119421327794
6367,2.75,18,106,1.0,10.631119444851787
6368,2.25,42,276,0.75,10.63111945496954
6369,2.75,14,263,0.75,10.631119576963064
6370,2.25,53,268,1.0,10.631119686441702
6371,2.5,11,212,1.0,10.631119744170954
6372,2.5,24,261,1.0,10.631119788348226
6373,2.5,38,270,0.75,10.631119865393304
6374,2.0,61,276,1.0,10.631119990808198
6375,2.25,47,291,0.75,10.631120017447303
6376,2.5,24,103,1.0,10.631120197360836
6377,2.0,57,282,1.0,10.631120525627862
6378,2.75,14,265,0.75,10.63112085675409
6379,2.5,41,284,0.75,10.631120909534625
6380,2.5,34,299,0.75,10.631120959662322
6381,2.25,49,288,0.75,10.631121033868462
6382,2.5,14,115,0.75,10.631121076386965
6383,2.75,35,102,0.75,10.631121145769791
6384,2.25,18,264,0.75,10.631121189366286
6385,2.75,23,118,1.0,10.63112128147792
6386,2.0,60,280,1.0,10.631121318777286
6387,2.5,23,256,1.0,10.631121411242294
6388,2.0,16,289,1.0,10.6311214476618
6389,2.5,41,280,0.75,10.631121456897263
6390,2.5,41,281,0.75,10.63112168454053
6391,2.0,45,286,1.0,10.631121712807348
6392,2.25,16,122,1.0,10.631121977310052
6393,2.5,10,278,1.0,10.631122013616404
6394,2.75,14,116,1.0,10.631122014864038
6395,2.5,20,107,1.0,10.63112233474476
6396,2.0,59,274,1.0,10.631122364881277
6397,2.5,16,273,1.0,10.6311223850381
6398,2.0,19,270,1.0,10.63112253968218
6399,2.5,22,108,0.75,10.631122570426731
6400,2.25,44,260,1.0,10.631122770021706
6401,2.5,11,115,1.0,10.631122774730768
6402,2.25,60,272,1.0,10.631122814733256
6403,2.75,23,111,0.75,10.631122921582662
6404,2.25,53,278,1.0,10.63112314258616
6405,2.0,53,284,1.0,10.631123262868194
6406,2.25,47,261,1.0,10.631123319519851
6407,2.5,41,283,0.75,10.631123351744504
6408,2.25,58,275,1.0,10.631123821730226
6409,2.25,34,270,0.75,10.631123845961485
6410,2.25,49,280,1.0,10.631124196371037
6411,2.5,13,115,0.75,10.631124344986771
6412,2.75,27,102,0.75,10.631124608771405
6413,2.0,62,279,1.0,10.631124703217685
6414,2.0,11,270,1.0,10.631124841093651
6415,2.75,40,105,0.75,10.631124959024731
6416,2.75,10,277,0.75,10.631124975710495
6417,2.25,10,261,0.75,10.63112511687194
6418,2.25,15,123,1.0,10.631125222397506
6419,2.5,19,102,1.0,10.631125288940469
6420,2.5,38,288,0.75,10.631125301711776
6421,2.25,17,263,0.75,10.631125395186194
6422,2.5,34,295,0.75,10.6311257506021
6423,2.5,23,116,1.0,10.63112583127653
6424,2.5,17,298,0.5,10.631125876607983
6425,2.0,49,272,1.0,10.63112591502705
6426,2.75,40,104,0.75,10.63112598084951
6427,2.75,10,129,1.0,10.631126114993634
6428,2.25,50,287,0.75,10.631126151966546
6429,2.75,40,106,0.75,10.631126278555762
6430,2.5,19,186,1.0,10.631126345401016
6431,2.25,47,293,0.75,10.631126406273545
6432,2.25,29,267,0.75,10.631126447914982
6433,2.25,49,282,0.75,10.631126465445858
6434,2.5,35,266,0.75,10.631126498311984
6435,2.0,38,271,1.0,10.631126508661987
6436,2.75,40,103,0.75,10.631126587468716
6437,2.5,17,185,1.0,10.631126670537268
6438,2.75,22,117,0.75,10.631126699000196
6439,2.5,40,286,0.75,10.631126705359067
6440,2.5,29,104,1.0,10.631126768409576
6441,2.75,14,266,0.75,10.631126808402747
6442,2.75,13,116,1.0,10.631126862317323
6443,2.25,39,257,1.0,10.631126938118014
6444,2.25,13,246,1.0,10.63112722035438
6445,2.0,58,281,1.0,10.631127224346578
6446,2.0,62,278,1.0,10.631127373769097
6447,2.0,20,270,1.0,10.631127505584455
6448,2.25,33,254,1.0,10.631127544972989
6449,2.25,47,280,0.75,10.63112758050525
6450,2.5,15,115,0.75,10.631127588312468
6451,2.25,44,277,0.75,10.631127630871498
6452,2.75,15,116,1.0,10.631127637204653
6453,2.0,56,283,1.0,10.63112764606812
6454,2.0,62,277,1.0,10.631127742398254
6455,2.0,56,273,1.0,10.631127808506369
6456,2.0,50,285,1.0,10.631127833286731
6457,2.25,48,281,0.75,10.631127871925164
6458,2.5,41,282,0.75,10.631127932871614
6459,2.75,21,117,1.0,10.631127958025196
6460,2.25,21,265,0.75,10.631128026093393
6461,2.5,10,106,0.75,10.631128070309806
6462,2.25,55,277,1.0,10.631128094753006
6463,2.5,37,289,0.75,10.631128136839918
6464,2.0,39,287,1.0,10.631128280602022
6465,2.25,47,292,0.75,10.63112832883056
6466,2.25,49,297,0.75,10.63112871729923
6467,2.5,39,271,0.75,10.631128971503353
6468,2.25,51,285,0.75,10.63112910793731
6469,2.5,20,254,0.75,10.631129168067012
6470,2.0,61,275,1.0,10.63112921462838
6471,2.25,48,295,0.75,10.631129270438814
6472,2.25,36,284,1.0,10.631129368122108
6473,2.25,14,262,0.75,10.631129421604586
6474,2.25,48,290,0.75,10.631129488824172
6475,2.25,32,285,1.0,10.631129712129
6476,2.75,16,190,1.0,10.631129729543993
6477,2.0,62,276,1.0,10.631129730846924
6478,2.5,27,106,0.75,10.631129938845634
6479,2.0,17,289,1.0,10.631130103491204
6480,2.5,24,260,1.0,10.631130197784053
6481,2.75,18,103,1.0,10.63113023265418
6482,2.25,39,273,0.75,10.631130460454626
6483,2.5,33,264,0.75,10.63113048065408
6484,2.0,32,288,1.0,10.631130666649744
6485,2.5,23,123,1.0,10.631130712204062
6486,2.25,42,275,0.75,10.631130735760404
6487,2.5,24,259,1.0,10.631130766298105
6488,2.75,19,114,0.75,10.63113080128628
6489,2.0,58,282,1.0,10.631131006925203
6490,2.5,40,276,0.75,10.631131036060276
6491,2.5,21,188,1.0,10.631131189196294
6492,2.25,42,259,1.0,10.631131249805364
6493,2.75,26,102,0.75,10.631131447992823
6494,2.0,61,280,1.0,10.631131451441677
6495,2.5,23,256,0.75,10.63113150107777
6496,2.25,17,121,1.0,10.631131754570548
